Time,Position->,Joint 1,Joint 2,Joint 3,Joint 4,Joint 5,Joint 6,Velocity->,Joint 1,Joint 2,Joint 3,Joint 4,Joint 5,Joint 6,Current->,Joint 1,Joint 2,Joint 3,Joint 4,Joint 5,Joint 6
0.575909888,,1.981707573,-1.758333031,0.450117767,-1.777601544,4.747644424,3.098043919,,0.070563115,-0.088024929,-0.181201488,0.02382464,-0.002229066,-0.179595605,,-1.170225143,-1.824833751,-1.051409125,-0.108277924,-0.265357167,-0.253156841
0.583759872,,1.982223034,-1.759016339,0.448669553,-1.777458016,4.747608662,3.096572399,,0.069502115,-0.085647263,-0.182914436,0.022027006,-0.001845571,-0.188919336,,-1.215061307,-1.838284612,-1.127630711,-0.150979072,-0.253156841,-0.083877265
0.59188992,,1.982798576,-1.759723965,0.447149783,-1.777290169,4.747572422,3.09506464,,0.067277841,-0.086810529,-0.183617502,0.017281253,-0.007166567,-0.189662352,,-1.163499713,-1.723952293,-1.020023823,-0.064051732,-0.25620693,-0.321783692
0.599859968,,1.98331356,-1.760383908,0.445689589,-1.777098958,4.74754858,3.093652725,,0.066319101,-0.083691441,-0.183374628,0.022050975,-0.007166567,-0.18573153,,-1.136597991,-1.658939838,-0.9751876,-0.109802961,-0.187580064,-0.291282862
0.607849984,,1.98385334,-1.761055295,0.444265336,-1.776990716,4.747524738,3.092121601,,0.064810693,-0.084662959,-0.184192747,0.015795209,-0.003810984,-0.186138988,,-1.105212569,-1.567025542,-1.141081572,0.015250412,-0.224181056,-0.12657842
0.61584,,1.984344482,-1.761726681,0.442865074,-1.776763264,4.747536659,3.090649605,,0.061844993,-0.082183026,-0.184550673,0.025909895,-0.002588593,-0.18079403,,-1.002089262,-1.607378125,-1.212819457,-0.030500824,-0.231806263,-0.272982359
0.623959808,,1.98486042,-1.762374703,0.441404849,-1.776619736,4.747536659,3.089178324,,0.060643375,-0.078974448,-0.186110228,0.018120149,-0.001941444,-0.181441173,,-0.939318597,-1.522189379,-1.129872561,0.094552554,-0.244006589,0.041176111
0.631879936,,1.985315323,-1.763034169,0.439932674,-1.776356045,4.747488499,3.087682486,,0.058431886,-0.079549685,-0.187605858,0.031662323,-0.001821602,-0.18525216,,-0.928109586,-1.461660504,-1.132114291,0.050326359,-0.274507403,-0.236381382
0.639899904,,1.985771179,-1.763669793,0.438436508,-1.776224438,4.747369289,3.086210966,,0.058738682,-0.076699041,-0.18832171,0.01749697,-0.0080534,-0.193569213,,-0.896724224,-1.486320376,-1.085036278,0.137253702,-0.19825536,-0.088452391
0.647830016,,1.986262798,-1.764233891,0.436976314,-1.776020829,4.747428894,3.084668159,,0.05769046,-0.075433508,-0.189012006,0.030511837,-0.00510528,-0.19431223,,-0.925867736,-1.661181569,-1.132114291,0.117428169,-0.21350576,-0.236381382
0.655919872,,1.986718178,-1.764832799,0.435444564,-1.775889222,4.74738121,3.083220243,,0.057971694,-0.074027359,-0.190456495,0.013733923,-0.00510528,-0.192922056,,-0.932593167,-1.717226863,-0.941560447,0.166229486,-0.219605923,-0.175379738
0.66393984,,1.987149715,-1.765420739,0.433936447,-1.775685612,4.747428894,3.081904173,,0.058137871,-0.072199367,-0.191785946,0.028402613,-0.003139867,-0.192922056,,-1.064859986,-1.746370435,-0.970703959,0.144878909,-0.237906426,-0.18452999
0.671830016,,1.987617016,-1.76598436,0.432391971,-1.77561361,4.747369289,3.08031249,,0.055632371,-0.071419589,-0.188909739,0.010785803,-0.002253034,-0.184844688,,-1.087278128,-1.68359971,-0.858613431,0.138778746,-0.2699323,-0.320258647
0.679909888,,1.988037109,-1.766559903,0.430860251,-1.775470082,4.747309208,3.078757286,,0.055836901,-0.072455026,-0.191312969,0.022530343,-0.010641992,-0.196133837,,-1.11866343,-1.627554417,-0.970703959,0.25620693,-0.272982359,-0.094552554
0.68793984,,1.988492489,-1.767147843,0.429304153,-1.775326554,4.747249126,3.077237844,,0.053433664,-0.071176708,-0.191785946,0.014381071,-0.00680704,-0.181537047,,-1.013298392,-1.567025542,-1.069343686,0.01372537,-0.152504116,-0.237906426
0.695919872,,1.988887787,-1.767735783,0.427736104,-1.775266472,4.747297287,3.075670481,,0.053472016,-0.070090137,-0.189945176,0.005944176,-0.003691141,-0.192778245,,-1.067101836,-1.472869515,-0.98415482,0.239431471,-0.190630153,-0.042701155
0.703830016,,1.989307404,-1.768263165,0.426192373,-1.775050942,4.747237206,3.074174643,,0.051925249,-0.067444026,-0.188053265,0.021595575,-0.002684467,-0.187648997,,-0.993122101,-1.428033352,-0.804809988,-0.077777103,-0.230281219,-0.247056678
0.711879936,,1.989703178,-1.768802945,0.424660653,-1.775039021,4.74716568,3.07266736,,0.052589975,-0.064670078,-0.187823161,0.006663229,-0.007022756,-0.197787657,,-0.921384156,-1.425791502,-0.941560447,0.173854694,-0.228756174,-0.19978039
0.71984,,1.990098476,-1.769270722,0.423128545,-1.774787728,4.747189522,3.071111679,,0.050634149,-0.066728167,-0.188449547,0.025909895,-0.007022756,-0.19431223,,-0.874306142,-1.578234673,-1.1164217,-0.117428169,-0.172329649,-0.218080893
0.727929856,,1.990530014,-1.769858185,0.421572477,-1.774704281,4.747189522,3.069556713,,0.051350009,-0.064772338,-0.188449547,0.009611349,-0.003906858,-0.192826182,,-0.939318597,-1.652214408,-0.946044028,0.02745074,-0.178429812,-0.21350576
0.735830016,,1.990913391,-1.77033836,0.420004785,-1.774452511,4.74716568,3.06801343,,0.050033342,-0.062011175,-0.187235147,0.032381378,-0.00263653,-0.188008532,,-0.903449655,-1.735161424,-0.865338862,-0.150979072,-0.218080893,-0.140303791
0.743949824,,1.991321087,-1.77082998,0.418508619,-1.774369065,4.747117519,3.066421986,,0.048959553,-0.061039653,-0.185330451,0.014285197,-0.002133192,-0.183574364,,-0.916900516,-1.762063146,-1.190401435,-0.080827184,-0.231806263,-0.2699323
0.751879936,,1.991681099,-1.771321599,0.417048424,-1.774177376,4.747022152,3.06485486,,0.048563275,-0.05928836,-0.186877221,0.03202185,-0.008700548,-0.184269443,,-0.970703959,-1.737403154,-1.136597991,-0.135728672,-0.205880553,0.001525041
0.759810048,,1.992052555,-1.771777455,0.41560021,-1.774021451,4.747022152,3.063359022,,0.04797525,-0.058572501,-0.186787724,0.014381071,-0.004530037,-0.183502465,,-1.028990984,-1.701534152,-1.058134556,-0.195205271,-0.117428169,-0.21198073
0.767859968,,1.992447853,-1.772208993,0.414127648,-1.773901765,4.747069836,3.061791658,,0.046786416,-0.057882208,-0.188155532,0.028810078,-0.004530037,-0.189422667,,-1.143323421,-1.645488977,-1.053650975,-0.096077591,-0.186055019,-0.007625206
0.775849984,,1.992807388,-1.772689168,0.412643462,-1.773710076,4.746985912,3.06029582,,0.044792239,-0.055363923,-0.190009087,0.015052187,-0.0040267,-0.197140515,,-1.1164217,-1.569267392,-1.163499713,-0.230281219,-0.178429812,-0.315683514
0.783830016,,1.9931674,-1.773132626,0.411219209,-1.773662392,4.746973991,3.058740854,,0.045904376,-0.054686416,-0.192616865,0.00680704,-0.002684467,-0.195127159,,-1.235237598,-1.515463948,-1.134356141,-0.083877265,-0.207405597,-0.263832122
0.791909888,,1.993502617,-1.773576562,0.409687489,-1.773482625,4.746938229,3.057209253,,0.043066513,-0.054187872,-0.193166539,0.029936595,-0.009060075,-0.194527954,,-1.268864751,-1.416824222,-1.017781973,-0.210455686,-0.236381382,-0.222656012
0.799820032,,1.993826389,-1.773996178,0.408179343,-1.773470704,4.746854305,3.055737734,,0.039742887,-0.052679457,-0.192310065,0.010785803,-0.008077368,-0.189206958,,-1.179192305,-1.318184614,-1.206094027,-0.179954857,-0.102177761,-0.279082537
0.807899904,,1.994174004,-1.774427716,0.406683177,-1.773387257,4.746890068,3.05417037,,0.040343694,-0.049534798,-0.192795828,0.004985438,-0.0040267,-0.18820028,,-1.324910045,-1.306975603,-1.098487139,-0.01372537,-0.123528339,-0.088452391
0.815810048,,1.994413853,-1.77481157,0.405163437,-1.773195092,4.746890068,3.052663088,,0.035332691,-0.048767805,-0.193409413,0.014381071,-0.002684467,-0.179331943,,-1.174708724,-1.309217334,-1.167983294,-0.228756174,-0.17080462,-0.323308736
0.823899904,,1.994725227,-1.775171582,0.40363133,-1.773159329,4.746842384,3.05116725,,0.036585443,-0.046428487,-0.195620909,0.006926882,-0.002564624,-0.192610472,,-1.201610446,-1.354053617,-1.076069117,-0.003050082,-0.154029161,-0.035075948
0.831919872,,1.995013237,-1.77560312,0.402075261,-1.772980038,4.746770859,3.049623966,,0.035792887,-0.045610365,-0.194981739,0.025861958,-0.005057343,-0.187001854,,-1.201610446,-1.416824222,-0.912416875,-0.077777103,-0.175379738,-0.259256989
0.839849984,,1.99530077,-1.775962655,0.400543511,-1.772931878,4.746722698,3.048140049,,0.031804536,-0.042478487,-0.194368154,0.010594055,-0.006950851,-0.195918113,,-1.1164217,-1.434758782,-0.919142306,0.033550907,-0.131153539,-0.01372537
